session_id,json_file,post_index,post_url,original_caption,extracted_title,extracted_organizer,extracted_date,extracted_location,registration_fee,phone_numbers,contact_persons,parse_status,parse_timestamp,last_edited
304b7acd,scraped-304b7acd-1768127636924.json,1210,https://www.instagram.com/infolomba/p/DL3vQkaP6Xq/,"582 likes, 40 comments - infolomba on July 8, 2025: Halo para akademisi, profesional, dan masyarakat umum, Otoritas Jasa Keuangan (OJK) kembali menggelar lomba karya riset ilmiah di bidang keuangan dan ekonomi, KARISMA OJKI 2025. Ada hadiah total Rp150 juta untuk tujuh pemenang dengan karya terbaik. 🔹Tema: Maintaining Financial Sector Resilience to Support Indonesian Economic Growth Despite Global Geopolitical Tension 🔹 Total hadiah ratusan juta rupiah 🔹 Pendaftaran dibuka 20 Maret 2025 🔹 Batas akhir pengiriman karya 31 Juli 2025 🔹 Karya ditulis dalam bahasa Inggris 📌 Info lengkap & pendaftaran: www.karismaojki.com 📲 Kontak WA: 0812 3437 1845 * Kami tunggu karya tulis ilmiah terbaikmu! #KarismaOJKI #Karisma2025 #OJKPaperAward2025 #CallforPapers #FinancialGrowth #IndonesiaEconomy.",KARISMA OJKI 2025,Otoritas Jasa Keuangan (OJK),2025-03-20,Not specified,Not specified,081234371845,[],parsed,2026-01-11T18:15:39.288953Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1211,https://www.instagram.com/infolomba/p/DL3jlyqPdvX/,"481 likes, 42 comments - infolomba on July 8, 2025: ✨ [LENTERA 2025] ✨ Lensa dan Poster dalam Karya 📣 Halo, generasi kreatif Indonesia! Saatnya kamu beraksi! Mari tuangkan kreativitasmu dan angkat nilai-nilai budaya lokal dalam Lomba Fotografi dan Poster Digital Nasional: LENTERA 2025 yang diselenggarakan oleh Pekan Budaya Jawa KMSJ Universitas Indonesia🎨📸 🌿 Dengan tema besar: 📷 Warisan Leluhur dalam Bidikan Kamera (Fotografi) 🖌️ Jawa dalam Goresan Digital (Poster Digital) LENTERA bukan sekadar lomba—ini adalah panggung bagi kalian para pelajar SMA/SMK/MA untuk menyuarakan cinta pada budaya, mengeksplorasi nilai tradisi melalui teknologi, dan berkontribusi pada pelestarian kearifan lokal lewat karya visual! 🌾💫 🏆 Menangkan hadiah menarik, sertifikat, dan tentunya... kebanggaan menjadi bagian dari pelestari budaya Nusantara! 📅 Pendaftaran sudah dibuka! 📍 Pelaksanaan lomba secara online 📝 Cek rulebook lengkap dan segera daftarkan dirimu! 🖇️ https://bit.ly/RulesbookLentera 🖇️ https://bit.ly/PendaftranLombaPBJ2025 📲 & pantau terus info lomba di: @pekanbudayajawa dan jangan lupa gunakan tagar: #LENTERA2025 #pbjualin.co 🔥 Saatnya buktikan bahwa kamu bisa berkarya sekaligus menjaga budaya!.",LENTERA 2025,Pekan Budaya Jawa KMSJ Universitas Indonesia,Not specified,lomba secara online,Not specified,,[],parsed,2026-01-11T18:15:39.291862Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1212,https://www.instagram.com/infolomba/p/DL3cvXwhAqu/,"357 likes, 41 comments - infolomba on July 8, 2025: 🌍 OPEN REGISTRATION INTERNATIONAL BUSINESS PLAN COMPETITION 2025🌎 📢Globalpreneur calling📢 ✨ International Business Plan Competition 2025 is HERE!✨ This competition is made for you—future changemakers—who are eager to sharpen your business skills and turn innovative ideas into reality! Register now and be part of the global excitement! 📖 Booklet: https://bit.ly/BOOKLETINTERNATIONALBPC2025 🔗 Registration Link: https://bit.ly/RegistrationInternationalBPC2025 ☎️Contact Person: +62 823-5933-1700 (Aulia Putri Andini) +62 813-3560-0760 (Fatimah Azzahra Alkatiri) 📱 Stay connected: Instagram: @bpc.international_ TikTok: @bpc_febum #IBPC2025 #BrightIdeasBuildFuture #BusinessForImpact #YouthInnovation #GlobalChallenge #OpenRegistration #MakeYourMove #BusinessPlanCompetition #SDGs #BusinessModelCanvas.",INTERNATIONAL BUSINESS PLAN COMPETITION 2025,Not specified,Not specified,Not specified,Not specified,,[],parsed,2026-01-11T18:15:39.294855Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1213,https://www.instagram.com/infolomba/p/DL2SthwPAaY/,"989 likes, 42 comments - infolomba on July 8, 2025: ✨ 𝐆𝐄𝐁𝐘𝐀𝐑 𝐊𝐎𝐏𝐄𝐑𝐀𝐒𝐈 𝟐𝟎𝟐𝟓 𝐈𝐒 𝐇𝐄𝐑𝐄 ✨ 🎯 𝐆𝐞𝐛𝐲𝐚𝐫 𝐊𝐨𝐩𝐞𝐫𝐚𝐬𝐢 𝟐𝟎𝟐𝟓 𝐡𝐚𝐝𝐢𝐫 𝐬𝐞𝐛𝐚𝐠𝐚𝐢 𝐰𝐚𝐝𝐚𝐡 𝐦𝐚𝐡𝐚𝐬𝐢𝐬𝐰𝐚 𝐬𝐞-𝐈𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚 𝐮𝐧𝐭𝐮𝐤 𝐦𝐞𝐧𝐠𝐞𝐦𝐛𝐚𝐧𝐠𝐤𝐚𝐧 𝐬𝐤𝐢𝐥𝐥 𝐝𝐢 𝐛𝐢𝐝𝐚𝐧𝐠 𝐄𝐬𝐚𝐢, 𝐁𝐮𝐬𝐢𝐧𝐞𝐬𝐬 𝐏𝐥𝐚𝐧, 𝐝𝐚𝐧 𝐈𝐧𝐟𝐨𝐠𝐫𝐚𝐟𝐢𝐬! 🌱 Saatnya kamu menciptakan karya yang solutif dan berdampak, mewujudkan 𝐒𝐃𝐆𝐬 𝐦𝐞𝐥𝐚𝐥𝐮𝐢 𝐩𝐞𝐫𝐚𝐧 𝐤𝐨𝐩𝐞𝐫𝐚𝐬𝐢. 𝐇𝐚𝐝𝐢𝐚𝐡 𝐭𝐨𝐭𝐚𝐥 𝐉𝐔𝐓𝐀𝐀𝐍 𝐑𝐔𝐏𝐈𝐀𝐇 + 𝐒𝐞𝐫𝐭𝐢𝐟𝐢𝐤𝐚𝐭 𝐅𝐢𝐬𝐢𝐤 + 𝐏𝐥𝐚𝐤𝐚𝐭 𝐦𝐞𝐧𝐚𝐧𝐭𝐢 𝐤𝐚𝐦𝐮! 🤩 🎨 𝟑 𝐂𝐀𝐁𝐀𝐍𝐆 𝐋𝐎𝐌𝐁𝐀 𝐒𝐏𝐄𝐒𝐈𝐀𝐋 𝐔𝐍𝐓𝐔𝐊𝐌𝐔! 🧩 Esai 📊 Infografis 💼 Business Plan 📌 Tersedia 2 tipe pendaftaran yang bisa kamu pilih: 1. Trik Sat-Set (buat kamu yang anti ribet!) 2. Effort Dikit (buat pejuang gratisan yang siap proses!) • Pendaftaran Gelombang I: 1–14 Juli 2025 • Pendaftaran Gelombang II: 15–19 Juli 2025 • Webinar Nasional: 20 Juli 2025 • Pengumpulan Karya: 21 Juli – 2 Agustus 2025 • Penilaian & Seleksi: 3 – 13 Agustus 2025 • Pengumuman Finalis: 16 Agustus 2025 • Awarding, Pitching, & Seminar: 23 Agustus 2025 Yuk, buruan daftar sekarang! 🔗 𝐋𝐢𝐧𝐤 𝐏𝐞𝐧𝐝𝐚𝐟𝐭𝐚𝐫𝐚𝐧: https://ipb.link/link-pendaftaran-gk2025 📘 𝐋𝐢𝐧𝐤 𝐆𝐮𝐢𝐝𝐞𝐛𝐨𝐨𝐤: https://ipb.link/guidebook-gk2025 📞 𝐍𝐚𝐫𝐚𝐡𝐮𝐛𝐮𝐧𝐠: 📝 Esai: Kak Fatimah (0877-8149-1312) 💼 Business Plan: Kak Nasywa (0821-7820-5115) 📊 Infografis: Kak Adelia (0857-1936-5634)* 📌 𝐆𝐞𝐛𝐲𝐚𝐫 𝐊𝐨𝐩𝐞𝐫𝐚𝐬𝐢 𝟐𝟎𝟐𝟓 – 𝐃𝐚𝐫𝐢 𝐊𝐨𝐩𝐞𝐫𝐚𝐬𝐢, 𝐓𝐮𝐦𝐛𝐮𝐡 𝐊𝐫𝐞𝐚𝐬𝐢, 𝐂𝐚𝐩𝐚𝐢 𝐒𝐃𝐆𝐬 𝐝𝐞𝐧𝐠𝐚𝐧 𝐀𝐤𝐬𝐢! 🇮🇩💚 #GebyarKoperasi2025 #SDGsBersamaKoperasi #MahasiswaBerkolaborasi #LombaNasional #Esai #Infografis #BusinessPlan #KoperasiMudaMaju.",GEBYAR KOPERASI 2025,Not specified,2025-07-14,Not specified,Not specified,087781491312;082178205115;085719365634,[],parsed,2026-01-11T18:15:39.295853Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1214,https://www.instagram.com/infolomba/p/DL2GYqDvoqN/,"2,146 likes, 48 comments - infolomba on July 8, 2025: 🏅 PEMBUKAAN PENDAFTARAN BIMBINGAN FIKSI 2025! Siap jadi juara dan bawa pulang medali di ajang nasional? 🌟 . 🎯 Kenapa harus daftar FIKSI 2025? ✅ Kesempatan meraih prestasi tingkat nasional ✅ Relasi dengan putra-putri terbaik dari 38 provinsi ✅ Bisa daftar Beasiswa Indonesia Maju ✅ Portofolio makin kuat untuk masa depan! . ✨ Bersama Global Champion, kamu akan dibimbing langsung oleh mentor berpengalaman 12+ tahun, kurikulum yang disesuaikan, metode belajar komprehensif mulai dari brainstorming ide, desain prototype, hingga simulasi presentasi final. . 📌 Bimbingan FULL ONLINE, jadwal fleksibel, dan dapat konsultasi intens via WhatsApp. Plus, dapat FREE template BMC & proposal buat persiapan FIKSI kamu! . Jadi, tunggu apalagi? Daftarkan dirimu sekarang juga‼️ *Hubungi kontak di bio.",FIKSI 2025,Global Champion,2025-07-08,Online,FREE,,[],parsed,2026-01-11T18:15:39.297852Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1215,https://www.instagram.com/infolomba/p/DL14utpPczu/,"480 likes, 33 comments - infolomba on July 8, 2025: ꜱᴍᴀ ʙᴜɴᴅᴀ ʜᴀᴛɪ ᴋᴜᴅᴜꜱ ᴊᴀᴋᴀʀᴛᴀ ᴘʀᴇꜱᴇɴᴛꜱ… 🔥 𝐁𝐇𝐊 𝐂𝐔𝐏 𝐕𝐀𝐋𝐎𝐑𝐄 𝟐𝟎𝟐𝟓 🔥 Compete with Heart, Uphold Integrity Hey, Valorians!🙋🏻‍♀️ 📢 BHK CUP 2025 is now OPEN FOR REGISTRATION! 📝 Link: https://drive.google.com/drive/u/0/mobile/folders/1gwN6yiC5iSBzQujsmL-PQt3_G5LacbuA ⏳ Regis closes: Aug 9th, 2025 📅 Event: Aug 22–29, 2025 📍 Venue: SMA Bunda Hati Kudus, Jakarta Barat 🎯 COMPETITION LIST (for SMP level) ⚽ Futsal (Putra) – Samuel Jonathan | +62 838-0657-8700 ⛹🏻‍♀️ Basket (Putra & Putri) – Clark Henry | +62 813-1771-0311 💃🏻 Modern Dance – Jocelyn Ivana | +62 812-7180-2008 🏐 Voli (Putra & Putri) – Richard Nathan | +62 819-3207-0353 🏸 Badminton (Ganda Putra & Putri) – Christian Edward | +62 821-1136-0598 📞 Info: Corrinne Huang – +62 821-2563-7877 Maureen Aurelia – +62 878-2525-9298.",BHK CUP 2025,SMA Bunda Hati Kudus,Not specified,Not specified,Not specified,,[],parsed,2026-01-11T18:15:39.299956Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1216,https://www.instagram.com/infolomba/p/DL1ohhJv4cT/,"368 likes, 27 comments - infolomba on July 8, 2025: Hallo Sobat JASMERAH 👋 Himpunan Mahasiswa Program Studi Pendidikan Sejarah, Fakultas Ilmu Sosial, Universitas PGRI Mahadewa Indonesia dengan bangga mempersembahkan: 🎉 Social History Competition (SHC) V Tingkat Nasional Tahun 2025 🎉 Dengan tema: *History Without Borders: Digitalisasi Pembelajaran Sejarah dalam Bingkai Nasionalisme dan Patriotisme* 📌 Jenis Lomba: 1. Lomba Video TikTok (untuk siswa/i SMA/SMK se-Indonesia) 2. Lomba Karya Tulis Ilmiah (untuk mahasiswa se-Indonesia) 📅 Timeline Kegiatan: Pendaftaran & Pengumpulan Karya: 24 Juni – 30 Juli 2025 Pengumuman 5 Besar Finalis: 5 Agustus 2025 Technical Meeting: 7 Agustus 2025 Presentasi Finalis 5 Besar: 10 Agustus 2025 Penilaian Karya: 9 – 19 Agustus 2025 Pengumuman Juara: 22 Agustus 2025 📥 Link Pendaftaran: 👉 https://bit.ly/PendaftaranSHCV2025 🎁 Keuntungan: ✨ Uang pembinaan & e-sertifikat untuk para juara, termasuk Juara Favorit ✨ E-sertifikat untuk seluruh peserta 📞 Narahubung: Dewa: 0877-2274-1549 Donia: 0878-4018-0155 🌐 Media Sosial: Instagram: @hmpssejarahupmi_07 Facebook: HMPS Pendidikan Sejarah TikTok: @sejarahupmi YouTube: HMPS Sejarah UPMI Mari bergabung dan ramaikan SHC V 2025 dengan karya terbaikmu! Tunjukkan semangat nasionalisme melalui sejarah digital, dan raih prestasimu! 📣 Sampai jumpa di SHC V 2025! Salam JASMERAH! Jangan Sekali-kali Melupakan Sejarah.",Social History Competition (SHC) V 2025,HMPS Pendidikan Sejarah Universitas PGRI Mahadewa Indonesia,2025-07-30,Not specified,Not specified,087722741549;087840180155,[],parsed,2026-01-11T18:15:39.301962Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1217,https://www.instagram.com/infolomba/p/DL1cuWgPfps/,"173 likes, 32 comments - infolomba on July 7, 2025: 🔥 UNPAR BIZFEST 2.0 IS BACK! 🔥 Exclusive untuk seluruh siswa SMA/SMK di Jawa Barat, yuk segera daftarkan team dari sekolah kalian untuk mengikuti berbagai kompetisi di UNPAR BIZFEST 2.0 dan jangan lewatkan kesempatan untuk memenangkan hadiah jutaan rupiah!! ⭐ 𝐊𝐨𝐦𝐩𝐞𝐭𝐢𝐬𝐢 𝐚𝐤𝐚𝐝𝐞𝐦𝐢𝐤: Marketing Competition ⭐ 𝐊𝐨𝐦𝐩𝐞𝐭𝐢𝐬𝐢 𝐧𝐨𝐧-𝐚𝐤𝐚𝐝𝐞𝐦𝐢𝐤: - E-sport (Mobile Legend) - Dance - Band 💸 Biaya pendaftaran mulai dari Rp 100.000 - Early Bird (1-13 Juli) - Normal (14 Juli - 31 Agustus) 📍Daftar sekarang: bit.ly/UB2025_REGISTRATION CP: Jovan (089684822054) Tunggu apalagi?! Segera daftarkan team kalian! 𝐒𝐚𝐦𝐩𝐚𝐢 𝐣𝐮𝐦𝐩𝐚 𝐝𝐢 𝐔𝐍𝐏𝐀𝐑 𝐁𝐈𝐙𝐅𝐄𝐒𝐓&nbsp;𝟐.𝟎!&nbsp;🔥 #UNPARBizfest2025 #Bizfest2_0 #LombaSMA #BandungEvent #MarketingCompetition #EsportML #DanceCompetition #BandCompetition #AnakSMAJabar #UNPAREvent&nbsp;#BizfestIsBack.",UNPAR BIZFEST 2.0,Universitas Parahyangan,Not specified,Not specified,Not specified,089684822054,"[{name: Jovan, phone: 089684822054}]",parsed,2026-01-11T18:15:39.303951Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1218,https://www.instagram.com/infolomba/p/DL1OcQYv1pZ/,"723 likes, 30 comments - infolomba on July 7, 2025: 📢 [𝗢𝗣𝗘𝗡 𝗥𝗘𝗚𝗜𝗦𝗧𝗥𝗔𝗧𝗜𝗢𝗡 𝗪𝗜𝗟𝗗𝗖𝗔𝗧 𝗔𝗔𝗣𝗚 𝗜𝗧𝗕 𝟮𝟬𝟮𝟱]📢 Calling all innovators and young changemakers! ⚡🌏 WILDCAT AAPG ITB 2025 is officially OPEN! A flagship competition by AAPG ITB that brings together students from all over the world to explore the 𝗳𝘂𝘁𝘂𝗿𝗲 𝗼𝗳 𝗼𝗶𝗹 & 𝗴𝗮𝘀, 𝗲𝗻𝗲𝗿𝗴𝘆, 𝗮𝗻𝗱 𝘀𝘂𝘀𝘁𝗮𝗶𝗻𝗮𝗯𝗶𝗹𝗶𝘁𝘆🌿💡 𝗧𝗵𝗲 𝗖𝗼𝗺𝗽𝗲𝘁𝗶𝘁𝗶𝗼𝗻 : 𝗳𝗼𝗿 𝗨𝗻𝗱𝗲𝗿𝗴𝗿𝗮𝗱𝘂𝗮𝘁𝗲 𝗦𝘁𝘂𝗱𝗲𝗻𝘁𝘀 📄 Paper & Poster Competition 📊 GnG Study Case Competition 💼 Business Case Competition 🧠 Smart Competition 𝗳𝗼𝗿 𝗛𝗶𝗴𝗵 𝗦𝗰𝗵𝗼𝗼𝗹 𝗦𝘁𝘂𝗱𝗲𝗻𝘁𝘀 🎥 Creative Video Competition 𝗧𝗵𝗲𝗺𝗲 : Exploring and Innovating Earth's Resources to Drive a Sustainable Energy Transition ‼️𝗧𝗶𝗺𝗲𝗹𝗶𝗻𝗲 𝗥𝗲𝗴𝗶𝘀𝘁𝗿𝗮𝘁𝗶𝗼𝗻‼️ 🔹 Early Bird Registration: 𝟮𝟮–𝟯𝟬 𝗝𝘂𝗻𝗲 𝟮𝟬𝟮𝟓 🔹 Normal Registration: 𝟭–𝟭𝟵 𝗝𝘂𝗹𝘆 𝟮𝟬𝟮𝟱 Access all important links: linktr.ee/Wildcataapgitb2025 @wildcataapgitb 📞 Contact Person: Adrian (081287868671) Aldi (083148657849) #𝗦𝘂𝘀𝘁𝗮𝗶𝗻𝗧𝗼𝗚𝗮𝗶𝗻 #𝗪𝗶𝗹𝗱𝗰𝗮𝘁𝗔𝗔𝗣𝗚𝗜𝗧𝗕𝟮𝟬𝟮𝟓.",WILDCAT AAPG ITB 2025,AAPG ITB,Not specified,Not specified,Not specified,081287868671;083148657849,"[{name: Adrian, phone: 081287868671}, {name: Aldi, phone: 083148657849}]",parsed,2026-01-11T18:15:39.304857Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1219,https://www.instagram.com/infolomba/p/DL1AuR8vIdu/,"279 likes, 31 comments - infolomba on July 7, 2025: 🚀 INFORMATION SYSTEM FESTIVAL 2025 IS HERE! Get ready to unleash your innovation and business creativity at this year's ISFEST! 🎨 UI/UX Design Competition 💼 Business Plan Competition 🗓 Registration Period: 📌 July 1st – August 17th, 2025 📍 Free Registration via link in bio or scan the QR code! 💻 Link UI/UX : https://forms.gle/mGu4ozt2XnWVvuYq5 📈 Link Business Plan : https://forms.gle/qezoQWQLMCcGudEEA 💰 Total Prize Pool: IDR 18,500,000 📆 Timeline Highlights: 🔹 Aug 18 – Technical Meeting 1 🔹 Aug 19–31 – Proposal Writing 🔹 Aug 31–Sep 3 – Business Plan Judging 🔹 Sep 4 – Business Plan Announcement 🔹 Sep 6 – Technical Meeting 2 🔹 Sep 15 – UI/UX & Business Plan Competition 🔹 Sep 16 – Final Presentation (Offline) 🔹 Sep 17 – International Seminar + Winners Announcement ✨ Be part of the experience. Collaborate, compete, and grow! 📱 us on Instagram: @ISFESTUKSW2025 📞 Contact: 📍 Galang: +62 838-6302-9169 📍 Gauand: +62 896-3633-4240 #ISFEST2025 #UIUXCompetition #BusinessPlan #StudentFestival #UKSW #Informatio.",INFORMATION SYSTEM FESTIVAL 2025,Not specified,Not specified,Not specified,Not specified,,[],parsed,2026-01-11T18:15:39.306950Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1220,https://www.instagram.com/infolomba/p/DL02OiAhe_0/,"328 likes, 33 comments - infolomba on July 7, 2025: ✨[𝗖𝗔𝗞𝗥𝗔𝗪𝗔𝗟𝗔 𝗜𝗡𝗩𝗘𝗡𝗧𝗜𝗢𝗡 𝗔𝗡𝗗 𝗜𝗡𝗡𝗢𝗩𝗔𝗧𝗜𝗢𝗡 𝗙𝗔𝗜𝗥 (𝗖𝗜𝗜𝗙) 𝟯.𝟬]✨ Inovasi Mahasiswa untuk Mendukung Desa Berdaya dan Cerdas di Era 5.0 Guna Mewujudkan Indonesia Emas 2045 𝗖𝗜𝗜𝗙 atau 𝗖𝗮𝗸𝗿𝗮𝘄𝗮𝗹𝗮 𝗜𝗻𝘃𝗲𝗻𝘁𝗶𝗼𝗻 𝗮𝗻𝗱 𝗜𝗻𝗻𝗼𝘃𝗮𝘁𝗶𝗼𝗻 𝗙𝗮𝗶𝗿 adalah ajang yang ditujukan untuk memberi kesempatan bagi mahasiswa diploma atau sarjana di seluruh Indonesia agar dapat menunjukkan penemuan atau inovasinya melalui esai ilmiah. Sobat Acen, waktunya BERGERAK! Pendaftaran Cakrawala Invention and Innovation Fair 3.0 telah dibuka!🚀 📌 Buktikan idemu, tunjukkan risetmu, dan jadilah juara! ✨ Banyak hadiah menarik menantimu! 𝘚𝘰? Tunggu apa lagi🤔? Daftar sekarang, jangan sampai ketinggalan!!!👇🏻 ‼️𝗧𝗜𝗠𝗘𝗟𝗜𝗡𝗘 𝗣𝗘𝗡𝗗𝗔𝗙𝗧𝗔𝗥𝗔𝗡‼️ 𝘌𝘢𝘳𝘭𝘆 𝘣𝘪𝘳𝘥 (45k): 23 Juni - 2 Juli 2025 Gelombang 1 (55k): 3 Juli - 19 Juli 2025 Gelombang 2 (65k): 20 Juli - 5 Agustus 2025 🔗𝗟𝗜𝗡𝗞 𝗣𝗘𝗡𝗗𝗔𝗙𝗧𝗔𝗥𝗔𝗡 https://bit.ly/PendaftaranCIIF2025 📒𝗚𝗨𝗜𝗗𝗘 𝗕𝗢𝗢𝗞 https://bit.ly/GuideBookCIIF2025 𝘾𝙤𝙣𝙩𝙖𝙘𝙩 𝙋𝙚𝙧𝙨𝙤𝙣 ☎ wa.me/6281295252197 (a.n Fashya) ☎ wa.me/6282231343024 (a.n Anggun) #CIIF3.0 #DEPARTEMENKEILMUAN #KABINETASHRAYA #BEMFMIPAUM2025 #UNIVERSITASNEGERIMALANG.",CAKRAWALA INVENTION AND INNOVATION FAIR (CIIF) 3.0,BEM FMIPA UM,2025-07-02,Not specified,Not specified,081295252197;082231343024,"[{name: Admin, phone: 081295252197}, {name: Admin, phone: 082231343024}, {name: Admin, phone: 06281295252197}, {name: Admin, phone: 06282231343024}]",parsed,2026-01-11T18:15:39.307961Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1221,https://www.instagram.com/infolomba/p/DLzqZdAvA_6/,"575 likes, 25 comments - infolomba on July 7, 2025: 🔥 CHEM CUP 2025 🔥 📚 Lomba Kimia Tingkat SMA/SMK/MA Sederajat Se-Kabupaten & Se-Jawa Timur 🧪 Hallo pejuang sains muda! 🌟 Kamu suka tantangan dan tertarik dengan dunia kimia? Saatnya tunjukkan kemampuanmu di ajang bergengsi CHEM CUP 2025! Bawa pulang pengalaman, prestasi, dan hadiah menarik! 🏆✨ 💥 CHEM CUP 2025: Chemistry Challenge for Future Champs! 📆Timeline Kegiatan 🚨Pendaftaran • Batch 1 : 3 Juni - 11 Juli 2025 • Batch 2 : 12 Juli - 20 Agustus 2025 🧠 OLIMPIADE KIMIA: • Babak Penyisihan: 23 Agustus 2025 • Pengumuman 20 Besar: 26 Agustus 2025 • Babak Final: 2 September 2025 🔬 LOMBA KOMPETENSI SISWA (LKS): • Pelaksanaan: 26 Agustus 2025 📝 LKTI & ESSAI INFOGRAFIS: • Submit Karya: 21 – 25 Agustus 2025 • Pengumuman Finalis: 2 September 2025 • Babak Final : 9 September 2025 💸 BIAYA PENDAFTARAN: 📍 Batch 1 (3 Juni – 11 Juli) • Olimpiade: Rp. 50.000 • LKS: Rp. 200.000 • LKTI: Rp. 80.000 • Essai Infografis: Rp. 40.000 📍 Batch 2 (12 Juli – 20 Agustus) • Olimpiade: Rp. 60.000 • LKS: Rp. 250.000 • LKTI: Rp. 100.000 • Essai Infografis: Rp. 50.000 💰 Pembayaran dapat ditransfer ke: 🏦 BCA a.n. Arik Febri Trisnawati 📌 No. Rekening: 6155563005 📝 DAFTAR SEKARANG! 📎 Link Pendaftaran: https://bit.ly/FormPendaftaranCHEMCUP25 📲 𝘾𝙤𝙣𝙩𝙖𝙘𝙩 𝙋𝙚𝙧𝙨𝙤𝙣 📲 📱Cabang Olimpiade (Bapak Ardi) : +62 857-3031-9944 📱Cabang LKS (Bapak Deni): 083857257301 📱Cabang LKTI dan Infografis (Ibu Jumrotul) : +62 822-4565-1882 📸 Instagram: @chemcup2025.",CHEM CUP 2025,Not specified,2025-07-11,26 Agustus 2025,Not specified,083857257301,"[{name: Rekening, phone: 06155563005}, {name: Admin, phone: 083857257301}]",parsed,2026-01-11T18:15:39.308952Z,claude
304b7acd,scraped-304b7acd-1768127636924.json,1222,https://www.instagram.com/infolomba/p/DLzbSJ1v1ae/,"424 likes, 26 comments - infolomba on July 7, 2025: 📣 [𝐎𝐏𝐄𝐍 𝐑𝐄𝐆𝐈𝐒𝐓𝐑𝐀𝐓𝐈𝐎𝐍 — 𝐈𝐌𝐂 𝟐𝟎𝟐𝟓] 📣 Halo, Mathlovers! Kabar menggembirakan untuk seluruh mahasiswa di Indonesia, 𝗽𝗲𝗻𝗱𝗮𝗳𝘁𝗮𝗿𝗮𝗻 𝗜𝗣𝗕 𝗠𝗮𝘁𝗵𝗲𝗺𝗮𝘁𝗶𝗰𝘀 𝗖𝗵𝗮𝗹𝗹𝗲𝗻𝗴𝗲 𝟮𝟬𝟐𝟓 𝘁𝗲𝗹𝗮𝗵 𝗿𝗲𝘀𝗺𝗶 𝗗𝗜𝗕𝗨𝗞𝗔! Tahun ini, IMC 2025 menghadirkan 𝘁𝗶𝗴𝗮 𝗰𝗮𝗯𝗮𝗻𝗴 𝗹𝗼𝗺𝗯𝗮 𝘂𝘁𝗮𝗺𝗮: • Infographics Challenge (IC) • Dashboard Challenge (DC) • Study Case Challenge (SCC) 🌟 𝗕𝗲𝗻𝗲𝗳𝗶𝘁𝘀 𝘆𝗮𝗻𝗴 𝗮𝗸𝗮𝗻 𝗱𝗶𝗱𝗮𝗽𝗮𝘁: • E-Certificate berskala nasional • Hadiah hingga jutaan rupiah • Pelatihan khusus oleh mentor berpengalaman • Seminar menarik tentang penerapan matematika di dunia nyata 📅 𝗟𝗶𝗻𝗶𝗺𝗮𝘀𝗮 𝗣𝗲𝗻𝗱𝗮𝗳𝘁𝗮𝗿𝗮𝗻: • Gelombang 1: 1 – 6 Juli 2025 (Rp 15.000) • Gelombang 2: 7 – 25 Juli 2025 (Rp 20.000) 📘 𝗣𝗮𝗻𝗱𝘂𝗮𝗻 𝗹𝗲𝗻𝗴𝗸𝗮𝗽 𝗽𝗲𝗻𝗱𝗮𝗳𝘁𝗮𝗿𝗮𝗻: https://linktr.ee/cod_2025 Narahubung Challenge: 6281298346299 (Daniel) Tunggu apalagi? Jangan sia-siakan kesempatan emas ini dan menangkan hadiahnya! Thank you. _____________ THE 14TH IPB MATHEMATICS CHALLENGE 2025 Contact person: 📞 628111775975 (Fahmi) 📞 6289654075904 (Lydia) Instagram & Tiktok: @imcipb #GuidebookIMC2025 #MathIsFun #IMC2025 #IMCIPB #IPBMathematicsChallenge #IPBUniversity.",IPB MATHEMATICS CHALLENGE 2025,IPB University,2025-07-06,Not specified,Not specified,081298346299;08111775975;089654075904,"[{name: Narahubung Challenge, phone: 081298346299}, {name: Admin, phone: 06281298346299}, {name: Admin, phone: 0628111775975}, {name: Admin, phone: 06289654075904}]",parsed,2026-01-11T18:15:39.309950Z,claude
